cust_id,gender
3500,0.6578447139851482
3501,0.21341569013932837
3502,0.18744213109508587
3503,0.33537288511851515
3504,0.4222644638567572
3505,0.2489287637345473
3506,0.1461078071367052
3507,0.7067480654081252
3508,0.2928764350949957
3509,0.19089436572442056
3510,0.19321219819682908
3511,0.34003822700539205
3512,0.406336576139642
3513,0.19758374012320232
3514,0.5710803146068605
3515,0.2675796845435355
3516,0.18871600832883678
3517,0.18458204808645687
3518,0.28623966541302553
3519,0.5005187039479038
3520,0.6571858655206279
3521,0.48630793866937116
3522,0.5517275055870977
3523,0.1833544297411531
3524,0.19081476962998992
3525,0.5857152398894603
3526,0.2082045409518294
3527,0.7867719238191369
3528,0.4602077476524192
3529,0.26977484561818516
3530,0.17459389207529705
3531,0.6942970230989561
3532,0.10074870252007607
3533,0.30755196594670353
3534,0.5988689758493658
3535,0.255662476066368
3536,0.30639335185856775
3537,0.5380966678439407
3538,0.39382093860239664
3539,0.4023142838311202
3540,0.11850427551157716
3541,0.20313783466383115
3542,0.31342772497877297
3543,0.5763617641938821
3544,0.38984576898528533
3545,0.5677519851819878
3546,0.2963141880293353
3547,0.15891695252010046
3548,0.5448900253105988
3549,0.29505847554080006
3550,0.3096804438605755
3551,0.45261838904317164
3552,0.18512181672692052
3553,0.3047559661808368
3554,0.24353140847819987
3555,0.2044219365062911
3556,0.5610608570701828
3557,0.24040897358795846
3558,0.20578961150437647
3559,0.40192285054934956
3560,0.4470519977798105
3561,0.41282118072329244
3562,0.2517308553049505
3563,0.22993496451749368
3564,0.6471068072156587
3565,0.41371073516396634
3566,0.09825635722409791
3567,0.3882594528338545
3568,0.5352860494480385
3569,0.3336080320509548
3570,0.21846455220436892
3571,0.3301794888679205
3572,0.7120618372018758
3573,0.4509151247323933
3574,0.4063920079561834
3575,0.5657381494353073
3576,0.5510724364837167
3577,0.3704349708258984
3578,0.2996296507356755
3579,0.2725862359045514
3580,0.5404333968220946
3581,0.5320283813290555
3582,0.6958832435948397
3583,0.5766167470797335
3584,0.30649748336028376
3585,0.3087026883462848
3586,0.08138108994646806
3587,0.26969322692004805
3588,0.2547428136287699
3589,0.24652456656459423
3590,0.5933479634583031
3591,0.49917389873544343
3592,0.6769991584217149
3593,0.2652411760586795
3594,0.10682114342840336
3595,0.37829094984719214
3596,0.23954772476553532
3597,0.19457868962564487
3598,0.40228323551468614
3599,0.5789062791637211
3600,0.400895090222079
3601,0.4890442641501315
3602,0.39734553869723827
3603,0.11953996345913095
3604,0.6816874470625777
3605,0.3237261902676947
3606,0.4827158641933765
3607,0.32074814198423246
3608,0.3031738452845661
3609,0.1652746012680859
3610,0.3025914477387119
3611,0.5915925147537189
3612,0.5447905459079557
3613,0.19070177235701688
3614,0.44417041733600987
3615,0.13742135616643494
3616,0.47407730586604846
3617,0.5263167703584392
3618,0.5631401787997052
3619,0.14056655344400157
3620,0.25226516424735523
3621,0.4255008726196034
3622,0.251477623020918
3623,0.5553934552537335
3624,0.12162152441625428
3625,0.41201627115150585
3626,0.5403794577353757
