cust_id,gender
3500,0.7226815221222249
3501,0.2113030274324175
3502,0.2799766923463204
3503,0.3094960347985715
3504,0.43347508856636113
3505,0.2921756004934217
3506,0.08907922680372249
3507,0.662938017880506
3508,0.34161103181133673
3509,0.22144987737791716
3510,0.1591015130148903
3511,0.5250078452731086
3512,0.5183945157241848
3513,0.20962118185958292
3514,0.6792263424951936
3515,0.202166579098763
3516,0.14071912258894972
3517,0.21810622607534141
3518,0.27266398424916205
3519,0.5403389949496413
3520,0.7365219194681014
3521,0.48113490075813864
3522,0.5756922524846395
3523,0.09324364828407594
3524,0.16041861982819078
3525,0.6456838696460908
3526,0.3031688278278393
3527,0.7651798230557332
3528,0.5868679425637543
3529,0.2918583215332698
3530,0.16464733199438522
3531,0.7368946965110231
3532,0.09053114408337753
3533,0.33487794910309926
3534,0.6325673764592669
3535,0.22704389099830893
3536,0.3381184869589753
3537,0.6268373187203924
3538,0.41376508333380896
3539,0.5620917558316023
3540,0.20053434493828626
3541,0.22831953813393666
3542,0.26873861108999836
3543,0.5466889548415187
3544,0.4183295034516746
3545,0.4536966330279423
3546,0.32712643385709883
3547,0.17035296714013404
3548,0.6699436036763599
3549,0.2664056419754161
3550,0.3945196017942391
3551,0.5448964873581754
3552,0.2044606801001602
3553,0.37461482658099804
3554,0.30909824040197703
3555,0.17316436060965243
3556,0.5195120010638317
3557,0.35229812830802754
3558,0.1804369460967814
3559,0.5409406650906191
3560,0.5453715497204621
3561,0.42211942451804335
3562,0.37452772577739374
3563,0.25589231105209065
3564,0.6968957810730232
3565,0.501814699370898
3566,0.13089813423298807
3567,0.39455569010752656
3568,0.5840491906250946
3569,0.3501155274431332
3570,0.24593547270430954
3571,0.39066818666809183
3572,0.6502751962855932
3573,0.5808823916155913
3574,0.32781765693549153
3575,0.6154987170721591
3576,0.5058076403995491
3577,0.39113070380926235
3578,0.22361169311906962
3579,0.3291103065249775
3580,0.623650654591423
3581,0.6145348845537082
3582,0.698257422376546
3583,0.5429833137063464
3584,0.3495858448369554
3585,0.41405774039111815
3586,0.07593198627945341
3587,0.27970262845830385
3588,0.2515127767202825
3589,0.24198076183706344
3590,0.6647081576339233
3591,0.4283451789420893
3592,0.7136952207039181
3593,0.3022381670593135
3594,0.0977712779978915
3595,0.4048223818513692
3596,0.28040371627483807
3597,0.17405768743537073
3598,0.4162874437963902
3599,0.5982028888363126
3600,0.5183632796811974
3601,0.44934261934256003
3602,0.3479028899462396
3603,0.10826026322113373
3604,0.7804341759732637
3605,0.3253608215307859
3606,0.3826325906236265
3607,0.30250716738611494
3608,0.3497258499492384
3609,0.16126078805868224
3610,0.32225695497460793
3611,0.6085672494949147
3612,0.6095722860312756
3613,0.18327478729657828
3614,0.5050099315389905
3615,0.1350772068997292
3616,0.530962367930117
3617,0.5993505108514259
3618,0.6254925752432319
3619,0.10114189539721015
3620,0.24860552668150687
3621,0.41350825966112803
3622,0.24444384331785923
3623,0.6064337268221001
3624,0.0980863759078066
3625,0.46297686471132576
3626,0.5497488737415297
3627,0.2723972211888492
3628,0.6668968916813904
3629,0.4073200198601654
3630,0.6022493066444962
3631,0.3881677580555525
3632,0.6562555802928837
3633,0.25742278789452666
3634,0.1785206778719827
3635,0.5273462768594013
3636,0.4592464391154417
3637,0.21070777611145558
3638,0.5745086065351183
3639,0.6903727077261036
3640,0.5889999058963332
3641,0.5204869042400281
3642,0.7088198589431522
3643,0.23944501119378386
3644,0.20130611356346417
3645,0.3963372681332242
3646,0.25505567402466417
3647,0.24805795857252433
3648,0.6725809366927328
3649,0.3245122210280902
3650,0.3026195439894562
3651,0.6483600567659374
3652,0.7151025550941084
3653,0.3632552438424217
3654,0.33606507654013096
3655,0.3256341794808025
3656,0.4733260005741267
3657,0.4535600710758839
3658,0.1510848831266401
3659,0.20527010676035315
3660,0.3626208044298117
3661,0.49645024414195377
3662,0.14854595894707598
3663,0.5876880756030988
3664,0.46843061030262445
3665,0.6580362953615407
3666,0.6185673416270966
3667,0.12894919733769936
3668,0.21127229272839182
3669,0.6162050054454569
3670,0.06973870162687684
3671,0.6454170749751332
3672,0.10184602825379832
3673,0.3511324857544716
